LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.284, Time: 1.808470 s
         4125652 function calls (4056072 primitive calls) in 4.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 ir.py:473(iternext)
        1    0.000    0.000    0.000    0.000 ffi.py:49(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:568(set)
        1    0.000    0.000    0.000    0.000 randomdecl.py:187(Numpy_exponential)
        1    0.000    0.000    0.000    0.000 byteflow.py:1036(_unaryop)
        1    0.000    0.000    0.000    0.000 abstract.py:370(ArrayCompatible)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        3    0.000    0.000    0.000    0.000 base64.py:51(b64encode)
       11    0.000    0.000    0.000    0.000 dataclasses.py:286(__init__)
       21    0.000    0.000    0.000    0.000 inspect.py:2779(__init__)
        1    0.000    0.000    0.000    0.000 randomdecl.py:221(Numpy_gamma)
        8    0.000    0.000    0.000    0.000 typed_passes.py:183(get_analysis_usage)
        4    0.000    0.000    0.000    0.000 npydecl.py:267(generic)
        6    0.000    0.000    0.000    0.000 base.py:1151(push_code_library)
        1    0.000    0.000    0.000    0.000 core.py:102(Constant)
       41    0.000    0.000    0.000    0.000 functions.py:696(key)
       37    0.000    0.000    0.000    0.000 abstract.py:435(literal_value)
       15    0.000    0.000    0.000    0.000 ir.py:823(__str__)
       30    0.000    0.000    0.000    0.000 module.py:209(<listcomp>)
        2    0.000    0.000    0.000    0.000 __about__.py:1(<module>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4825(tokenMap)
        1    0.000    0.000    0.000    0.000 transforms.py:1895(Affine2D)
        2    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 __init__.py:1291(Manager)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
       49    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 randomdecl.py:241(Random_binary_distribution)
       20    0.000    0.000    0.000    0.000 compiler_machinery.py:371(walk)
        2    0.000    0.000    0.000    0.000 interpreter.py:1564(op_JUMP_ABSOLUTE)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:663(<genexpr>)
        9    0.000    0.000    0.000    0.000 utils.py:368(__iter__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:506(haskeys)
        3    0.000    0.000    0.000    0.000 legend_handler.py:289(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:52(_localized_month)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:836(keys)
        1    0.000    0.000    0.000    0.000 npydecl.py:1249(NumbaCArray)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        1    0.000    0.000    0.000    0.000 dispatcher.py:237(_DispatcherBase)
        1    0.000    0.000    0.000    0.000 errors.py:109(_ColorScheme)
       37    0.000    0.000    0.000    0.000 misc.py:144(key)
       15    0.000    0.000    0.000    0.000 types.py:489(packed)
        1    0.000    0.000    0.000    0.000 zipfile.py:2257(Path)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
        1    0.000    0.000    0.000    0.000 parse.py:155(_NetlocResultMixinBase)
       10    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
       45    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        3    0.000    0.000    0.000    0.000 ssa.py:107(<dictcomp>)
        1    0.000    0.000    0.000    0.000 config.py:415(num_threads_default)
        7    0.000    0.000    0.000    0.000 core.py:2553(_arraymethod)
        1    0.000    0.000    0.000    0.000 randomdecl.py:264(Random_unary_distribution)
        1    0.000    0.000    0.000    0.000 specifiers.py:639(__init__)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
       24    0.000    0.000    0.000    0.000 dviread.py:160(<listcomp>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
       36    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:271(LogRecord)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 randomdecl.py:231(Random_ternary_distribution)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3841(__str__)
        1    0.000    0.000    0.000    0.000 font.py:26(Font)
        1    0.000    0.000    0.000    0.000 polar.py:762(PolarAxes)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        2    0.000    0.000    0.000    0.000 ir.py:453(pair_first)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4335(__init__)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:976(_LuatexKpsewhich)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
       12    0.000    0.000    0.000    0.000 docstring.py:31(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
       38    0.000    0.000    0.000    0.000 interpreter.py:648(code_consts)
        1    0.000    0.000    0.000    0.000 base.py:1253(_initialize_llvm_lock_event)
        2    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:727(ToolTip)
        1    0.000    0.000    0.000    0.000 backend_bases.py:149(RendererBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        8    0.000    0.000    0.000    0.000 ir.py:1011(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:1382(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:320(ZipInfo)
        1    0.000    0.000    0.000    0.000 contour.py:678(ContourSet)
        1    0.000    0.000    0.000    0.000 _enums.py:179(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
        1    0.000    0.000    0.000    0.000 cpu.py:111(call_conv)
       22    0.000    0.000    0.000    0.000 callconv.py:541(_get_return_argument)
        2    0.000    0.000    0.000    0.000 builtins.py:129(none_equality)
        1    0.000    0.000    0.000    0.000 ffi.py:120(_lib_fn_wrapper)
       33    0.000    0.000    0.000    0.000 pyparsing.py:4246(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:425(CompletedProcess)
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
        2    0.000    0.000    0.000    0.000 callwrapper.py:210(_simplified_return_type)
       13    0.000    0.000    0.000    0.000 models.py:53(get_return_type)
        1    0.000    0.000    0.000    0.000 pythonapi.py:23(_Registry)
        3    0.000    0.000    0.000    0.000 funcdesc.py:138(_get_function_info)
        1    0.000    0.000    0.000    0.000 ImageTk.py:65(PhotoImage)
        1    0.000    0.000    0.000    0.000 __init__.py:399(YAMLObject)
        1    0.000    0.000    0.000    0.000 platform.py:767(uname_result)
        1    0.000    0.000    0.000    0.000 builtins.py:762(SliceAttribute)
        4    0.000    0.000    0.000    0.000 extending.py:170(overload_attribute)
        2    0.000    0.000    0.000    0.000 core.py:89(struct)
        3    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 scalars.py:190(EnumClass)
        1    0.000    0.000    0.000    0.000 typeconv.py:74(__init__)
        5    0.000    0.000    0.000    0.000 ir.py:999(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:2275(YAxis)
        1    0.000    0.000    0.000    0.000 typing.py:2470(__init__)
       11    0.000    0.000    0.000    0.000 _collections_abc.py:862(__init__)
        3    0.000    0.000    0.000    0.000 inline_closurecall.py:1333(__init__)
        1    0.000    0.000    0.000    0.000 gufunc.py:10(GUFunc)
       60    0.000    0.000    0.000    0.000 byteflow.py:1242(outgoing_edges)
        1    0.000    0.000    0.000    0.000 lowering.py:333(Lower)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:383(ScalarFormatter)
       30    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        9    0.000    0.000    0.000    0.000 _internal.py:835(<genexpr>)
        1    0.000    0.000    0.000    0.000 _decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:239(BinOpFloorDiv)
        2    0.000    0.000    0.000    0.000 ir_utils.py:453(<listcomp>)
       13    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        2    0.000    0.000    0.000    0.000 utils.py:207(__init_subclass__)
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 axis.py:2009(XAxis)
        1    0.000    0.000    0.000    0.000 offsetbox.py:932(AnchoredOffsetbox)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3563(Show)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
       30    0.000    0.000    0.000    0.000 byteflow.py:1464(infos)
        1    0.000    0.000    0.000    0.000 typeconv.py:22(TypeManager)
        1    0.000    0.000    0.000    0.000 targetconfig.py:140(TargetConfig)
        1    0.000    0.000    0.000    0.000 debuginfo.py:86(DIBuilder)
        1    0.000    0.000    0.000    0.000 builder.py:100(wrap)
        1    0.000    0.000    0.000    0.000 pyparsing.py:324(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3151(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3513(<genexpr>)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
       30    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:923(Round)
        2    0.000    0.000    0.000    0.000 dispatcher.py:758(_callback_add_llvm_timer)
        4    0.000    0.000    0.000    0.000 models.py:534(<listcomp>)
        6    0.000    0.000    0.000    0.000 abstract.py:334(__init__)
        7    0.000    0.000    0.000    0.000 ir.py:800(__init__)
        1    0.000    0.000    0.000    0.000 values.py:868(FunctionAttributes)
        1    0.000    0.000    0.000    0.000 values.py:1010(ArgumentAttributes)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:781(Filterer)
        4    0.000    0.000    0.000    0.000 llvm_pass_timings.py:281(__init__)
       20    0.000    0.000    0.000    0.000 byteflow.py:60(__init__)
        9    0.000    0.000    0.000    0.000 ir.py:818(__init__)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:10(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 _coo.py:22(coo_matrix)
       24    0.000    0.000    0.000    0.000 dviread.py:127(_dispatch)
       17    0.000    0.000    0.000    0.000 cycler.py:386(<dictcomp>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:71(Math_copysign)
        1    0.000    0.000    0.000    0.000 descriptors.py:8(TargetDescriptor)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4160(__init__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:646(__iter__)
        1    0.000    0.000    0.000    0.000 builtins.py:227(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        1    0.000    0.000    0.000    0.000 cgutils.py:90(_StructProxy)
        1    0.000    0.000    0.000    0.000 module.py:47(ModuleRef)
        1    0.000    0.000    0.000    0.000 __init__.py:345(Variable)
        1    0.000    0.000    0.000    0.000 legend_handler.py:657(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1161(LockableBbox)
        6    0.000    0.000    0.000    0.000 typing.py:1330(<genexpr>)
        8    0.000    0.000    0.000    0.000 npyimpl.py:315(_unpack_output_types)
        1    0.000    0.000    0.000    0.000 passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 templates.py:512(_OverloadFunctionTemplate)
       50    0.000    0.000    0.000    0.000 cgutils.py:231(_cast_member_to_value)
        1    0.000    0.000    0.000    0.000 __init__.py:11(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:221(OutputString)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
       12    0.000    0.000    0.000    0.000 patches.py:2175(<genexpr>)
        8    0.000    0.000    0.000    0.000 npyfuncs.py:40(<genexpr>)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:47(<listcomp>)
        1    0.000    0.000    0.000    0.000 event.py:72(Event)
        1    0.000    0.000    0.000    0.000 npytypes.py:67(Record)
        1    0.000    0.000    0.000    0.000 templates.py:28(Signature)
        1    0.000    0.000    0.000    0.000 __init__.py:543(WorkingSet)
        1    0.000    0.000    0.000    0.000 zipfile.py:778(ZipExtFile)
        1    0.000    0.000    0.000    0.000 figure.py:116(SubplotParams)
        1    0.000    0.000    0.000    0.000 ast.py:76(_convert_signed_num)
        3    0.000    0.000    0.000    0.000 nrt.py:66(library)
       12    0.000    0.000    0.000    0.000 __init__.py:1885(__init__)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:912(_BackendTk)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
       40    0.000    0.000    0.000    0.000 colors.py:282(<genexpr>)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3123(_ndim_dispatcher)
       24    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        8    0.000    0.000    0.000    0.000 byteflow.py:1225(__eq__)
        1    0.000    0.000    0.000    0.000 builtins.py:211(BinOpMod)
        1    0.000    0.000    0.000    0.000 dispatcher.py:792(Dispatcher)
        6    0.000    0.000    0.000    0.000 __init__.py:102(<lambda>)
        2    0.000    0.000    0.000    0.000 ir.py:466(getiter)
        1    0.000    0.000    0.000    0.000 tags.py:42(Tag)
        1    0.000    0.000    0.000    0.000 backend_managers.py:33(ToolManager)
        1    0.000    0.000    0.000    0.000 collections.py:947(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        1    0.000    0.000    0.000    0.000 randomdecl.py:124(Random_randint)
       44    0.000    0.000    0.000    0.000 builtins.py:142(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:934(RecordModel)
        8    0.000    0.000    0.000    0.000 instructions.py:558(add_incoming)
        1    0.000    0.000    0.000    0.000 builder.py:135(wrap)
        1    0.000    0.000    0.000    0.000 zipfile.py:1107(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:391(FigureManagerTk)
        1    0.000    0.000    0.000    0.000 patches.py:2125(_Style)
        1    0.000    0.000    0.000    0.000 textpath.py:327(TextPath)
        1    0.000    0.000    0.000    0.000 pyparsing.py:363(ParseException)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
       16    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 listobj.py:148(ListInstance)
        1    0.000    0.000    0.000    0.000 randomdecl.py:281(Random_nullary_distribution)
        2    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        8    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
       16    0.000    0.000    0.000    0.000 typeinfer.py:1005(_mangle_arg_name)
        1    0.000    0.000    0.000    0.000 builtins.py:219(<listcomp>)
        4    0.000    0.000    0.000    0.000 dispatcher.py:742(_callback_add_timer)
        1    0.000    0.000    0.000    0.000 npytypes.py:418(Array)
        1    0.000    0.000    0.000    0.000 dates.py:1811(DateConverter)
       10    0.000    0.000    0.000    0.000 rcsetup.py:544(_validate_greaterequal0_lessthan1)
        1    0.000    0.000    0.000    0.000 randomdecl.py:159(<listcomp>)
        1    0.000    0.000    0.000    0.000 parfor.py:665(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 typeconv.py:70(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 context.py:6(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:2373(_is_zip_egg)
        1    0.000    0.000    0.000    0.000 loader.py:21(FullLoader)
        1    0.000    0.000    0.000    0.000 __init__.py:4029(Image)
        1    0.000    0.000    0.000    0.000 _parser.py:225(_resultbase)
        2    0.000    0.000    0.000    0.000 pyparsing.py:857(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3636(White)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method numba._dynfunc.make_function}
        1    0.000    0.000    0.000    0.000 containers.py:411(List)
        1    0.000    0.000    0.000    0.000 common.py:37(Buffer)
        1    0.000    0.000    0.000    0.000 ir.py:1193(Block)
        1    0.000    0.000    0.000    0.000 threading.py:236(__init__)
        6    0.000    0.000    0.000    0.000 typing.py:714(__hash__)
        1    0.000    0.000    0.000    0.000 randomdecl.py:256(<listcomp>)
        1    0.000    0.000    0.000    0.000 caching.py:49(_Cache)
       30    0.000    0.000    0.000    0.000 registry.py:10(__init__)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
        1    0.000    0.000    0.000    0.000 registry.py:24(CPUTarget)
        1    0.000    0.000    0.000    0.000 types.py:14(Type)
        1    0.000    0.000    0.000    0.000 serializer.py:11(Serializer)
        1    0.000    0.000    0.000    0.000 __init__.py:3016(Checkbutton)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1162(<listcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:366(__init__)
       12    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
        1    0.000    0.000    0.000    0.000 linalg.py:114(_LAPACK)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:54(<listcomp>)
        1    0.000    0.000    0.000    0.000 decorators.py:30(Vectorize)
        1    0.000    0.000    0.000    0.000 npydecl.py:169(NumpyRulesArrayOperator)
        7    0.000    0.000    0.000    0.000 imputils.py:60(lower_getattr_generic)
        3    0.000    0.000    0.000    0.000 imputils.py:79(decorate)
       22    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
        1    0.000    0.000    0.000    0.000 utils.py:261(ConfigOptions)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3184(__init__)
       12    0.000    0.000    0.000    0.000 __init__.py:1903(_warn_on_replacement)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:522(Formatter)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 randomdecl.py:179(<listcomp>)
        8    0.000    0.000    0.000    0.000 callconv.py:496(<listcomp>)
        1    0.000    0.000    0.000    0.000 models.py:363(__init__)
       16    0.000    0.000    0.000    0.000 typeof.py:114(_typeof_float)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3032(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:2404(Pack)
        1    0.000    0.000    0.000    0.000 font_manager.py:596(FontProperties)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:865(__len__)
        1    0.000    0.000    0.000    0.000 randomdecl.py:166(Numpy_negative_binomial)
        6    0.000    0.000    0.000    0.000 untyped_passes.py:1613(get_analysis_usage)
       24    0.000    0.000    0.000    0.000 typed_passes.py:35(fallback_context)
        1    0.000    0.000    0.000    0.000 byteflow.py:629(op_JUMP_FORWARD)
        5    0.000    0.000    0.000    0.000 cloudpickle.py:132(_whichmodule)
        3    0.000    0.000    0.000    0.000 dispatcher.py:923(cb_compiler)
       11    0.000    0.000    0.000    0.000 models.py:45(get_data_type)
        1    0.000    0.000    0.000    0.000 core.py:64(Type)
       20    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
       36    0.000    0.000    0.000    0.000 module.py:222(__iter__)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:868(ConfigureSubplotsTk)
        1    0.000    0.000    0.000    0.000 dates.py:1087(DateLocator)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        1    0.000    0.000    0.000    0.000 backend_tools.py:895(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1694(TransformWrapper)
       25    0.000    0.000    0.000    0.000 dataclasses.py:424(<genexpr>)
       36    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        9    0.000    0.000    0.000    0.000 inline_closurecall.py:779(debug_print)
        1    0.000    0.000    0.000    0.000 dufunc.py:69(DUFunc)
        1    0.000    0.000    0.000    0.000 codegen.py:642(CPUCodeLibrary)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1977(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:107(EnvironmentManager)
        1    0.000    0.000    0.000    0.000 pyparsing.py:205(ParseBaseException)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        3    0.000    0.000    0.000    0.000 rcsetup.py:395(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 index_tricks.py:307(AxisConcatenator)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
       36    0.000    0.000    0.000    0.000 byteflow.py:1527(blocks)
        1    0.000    0.000    0.000    0.000 event.py:204(Listener)
        1    0.000    0.000    0.000    0.000 dates.py:1159(RRuleLocator)
        1    0.000    0.000    0.000    0.000 _dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 __init__.py:437(LibraryLoader)
        3    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
        7    0.000    0.000    0.000    0.000 dataclasses.py:326(__set_name__)
        1    0.000    0.000    0.000    0.000 abc.py:43(__init__)
        6    0.000    0.000    0.000    0.000 inline_closurecall.py:321(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:15(_init)
       17    0.000    0.000    0.000    0.000 codegen.py:1144(target_data)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:98(run_pass)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
       30    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        7    0.000    0.000    0.000    0.000 codegen.py:1083(is_symbol_defined)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:104(ProcessedPassTimings)
        1    0.000    0.000    0.000    0.000 overload_glue.py:187(__init__)
       42    0.000    0.000    0.000    0.000 builtins.py:150(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:396(<listcomp>)
       17    0.000    0.000    0.000    0.000 imputils.py:332(outer)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1618(ObjModeUtils)
        1    0.000    0.000    0.000    0.000 instructions.py:64(CallInstr)
       19    0.000    0.000    0.000    0.000 types.py:481(packed)
        1    0.000    0.000    0.000    0.000 appdirs.py:407(AppDirs)
        1    0.000    0.000    0.000    0.000 _structures.py:38(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 polar.py:447(_ThetaShift)
        2    0.000    0.000    0.000    0.000 scale.py:577(get_scale_names)
        1    0.000    0.000    0.000    0.000 ast.py:67(_raise_malformed_node)
        4    0.000    0.000    0.000    0.000 npyimpl.py:381(<listcomp>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:136(Math_ldexp)
        1    0.000    0.000    0.000    0.000 codegen.py:1162(CPUCodegen)
        1    0.000    0.000    0.000    0.000 builtins.py:44(<listcomp>)
        6    0.000    0.000    0.000    0.000 pythonapi.py:101(__init__)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1772(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        9    0.000    0.000    0.000    0.000 contextlib.py:442(_create_exit_wrapper)
        8    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 npydecl.py:341(<listcomp>)
        2    0.000    0.000    0.000    0.000 ir.py:459(pair_second)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
        1    0.000    0.000    0.000    0.000 __init__.py:2274(Tk)
        1    0.000    0.000    0.000    0.000 _csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 collections.py:1372(LineCollection)
        1    0.000    0.000    0.000    0.000 pyparsing.py:300(ParseBaseException)
        1    0.000    0.000    0.000    0.000 __init__.py:563(Stack)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(FileHandler)
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 interpreter.py:1568(op_JUMP_FORWARD)
        1    0.000    0.000    0.000    0.000 builtins.py:233(BinOpFloorDiv)
        3    0.000    0.000    0.000    0.000 transforms.py:737(_eliminate_nested_withs)
        1    0.000    0.000    0.000    0.000 models.py:1277(DeferredStructModel)
       24    0.000    0.000    0.000    0.000 errors.py:193(code)
        1    0.000    0.000    0.000    0.000 legend_handler.py:548(__init__)
        1    0.000    0.000    0.000    0.000 _extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 afm.py:358(AFM)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:2263(_any_dispatcher)
        3    0.000    0.000    0.000    0.000 byteflow.py:268(__init__)
        8    0.000    0.000    0.000    0.000 base.py:199(enable_boundscheck)
       11    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:1697(ZipProvider)
        1    0.000    0.000    0.000    0.000 plistlib.py:631(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:123(TimerTk)
        1    0.000    0.000    0.000    0.000 __init__.py:3060(Entry)
        1    0.000    0.000    0.000    0.000 text.py:1401(_AnnotationBase)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       11    0.000    0.000    0.000    0.000 dataclasses.py:508(_init_param)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:362(__subclasshook__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:955(TypeInferer)
        3    0.000    0.000    0.000    0.000 bytecode.py:174(__init__)
       16    0.000    0.000    0.000    0.000 base.py:874(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:404(<listcomp>)
        3    0.000    0.000    0.000    0.000 controlflow.py:464(<dictcomp>)
        8    0.000    0.000    0.000    0.000 containers.py:223(types)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
