LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.307, Time: 1.977700 s
         4097999 function calls (4037902 primitive calls) in 5.535 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       21    0.000    0.000    0.000    0.000 __init__.py:2381(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 entrypoints.py:1(<module>)
        5    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
       76    0.000    0.000    0.000    0.000 base.py:1145(active_code_library)
       16    0.000    0.000    0.000    0.000 types.py:454(__eq__)
        2    0.000    0.000    0.000    0.000 event.py:406(trigger_event)
        8    0.000    0.000    0.000    0.000 ir.py:496(getitem)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 transforms.py:1895(Affine2D)
      134    0.000    0.000    0.000    0.000 typeinfer.py:514(<listcomp>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:391(_fields_in_init_order)
      164    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        2    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Compress' objects}
        1    0.000    0.000    0.000    0.000 cpu.py:34(CPUContext)
        1    0.000    0.000    0.000    0.000 interpreter.py:1663(op_POP_JUMP_IF_TRUE)
        1    0.000    0.000    0.000    0.000 transforms.py:1161(LockableBbox)
       10    0.000    0.000    0.000    0.000 typing.py:722(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2863(_Mode)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
       76    0.000    0.000    0.000    0.000 inspect.py:606(getmro)
       18    0.000    0.000    0.000    0.000 ssa.py:436(_stmt_index)
        4    0.000    0.000    0.000    0.000 controlflow.py:63(__eq__)
       24    0.000    0.000    0.000    0.000 ffi.py:347(__enter__)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
      196    0.000    0.000    0.000    0.000 ir.py:1626(__repr__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:755(copy)
        1    0.000    0.000    0.000    0.000 templates.py:512(_OverloadFunctionTemplate)
       75    0.000    0.000    0.000    0.000 pythonapi.py:30(decorator)
        1    0.000    0.000    0.000    0.000 misc.py:500(ContextManager)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3164(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3245(_initialize)
        2    0.000    0.000    0.000    0.000 typeinfer.py:960(__init__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1030(seed_return)
        1    0.000    0.000    0.000    0.000 models.py:179(BooleanModel)
        3    0.000    0.000    0.000    0.000 abstract.py:464(__init__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1510(XMLParser)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 _mathtext.py:647(StixFonts)
        1    0.000    0.000    0.000    0.000 randomdecl.py:297(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1866(enablePackrat)
       24    0.000    0.000    0.000    0.000 numerictypes.py:515(_scalar_type_key)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        8    0.000    0.000    0.000    0.000 pyparsing.py:1788(clear)
        1    0.000    0.000    0.000    0.000 colors.py:553(Colormap)
       32    0.000    0.000    0.000    0.000 __init__.py:1810(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 basic.py:1(<module>)
        5    0.000    0.000    0.000    0.000 ir.py:488(getattr)
        1    0.000    0.000    0.000    0.000 spines.py:513(Spines)
        1    0.000    0.000    0.000    0.000 patches.py:850(RegularPolygon)
        4    0.000    0.000    0.000    0.000 npyimpl.py:466(<listcomp>)
        5    0.000    0.000    0.000    0.000 consts.py:111(_infer_getattr)
        1    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
        1    0.000    0.000    0.000    0.000 offsetbox.py:1541(DraggableBase)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4757(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:950(Environment)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npydecl.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 targets.py:71(get_default_triple)
        1    0.000    0.000    0.000    0.000 commondialog.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2020(__invert__)
       31    0.000    0.000    0.000    0.000 inspect.py:1997(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 __init__.py:388(__init__)
       25    0.000    0.000    0.000    0.000 constructor.py:159(add_constructor)
        2    0.000    0.000    0.000    0.000 controlflow.py:197(_exit_points)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
        2    0.000    0.000    0.000    0.000 options.py:96(include_default_options)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1561(<genexpr>)
        1    0.000    0.000    0.000    0.000 ElementTree.py:525(ElementTree)
        1    0.000    0.000    0.000    0.000 colors.py:1107(Normalize)
      148    0.000    0.000    0.000    0.000 values.py:1021(align)
        1    0.000    0.000    0.000    0.000 quiver.py:451(Quiver)
        2    0.000    0.000    0.000    0.000 ssa.py:155(<setcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:720(NumberAttribute)
       44    0.000    0.000    0.000    0.000 dispatcher.py:295(_make_finalizer)
       76    0.000    0.000    0.000    0.000 __init__.py:3158(_always_object)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 dialog.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1798(_SelectorWidget)
      246    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
      160    0.000    0.000    0.000    0.000 interpreter.py:660(code_cellvars)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
       44    0.000    0.000    0.000    0.000 functions.py:496(_store_object)
      103    0.000    0.000    0.000    0.000 instructions.py:342(<genexpr>)
       18    0.000    0.000    0.000    0.000 models.py:229(__init__)
        2    0.000    0.000    0.000    0.000 cpu_options.py:122(encode)
       85    0.000    0.000    0.000    0.000 cycler.py:165(keys)
        1    0.000    0.000    0.000    0.000 _csc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 builder.py:1037(fence)
       36    0.000    0.000    0.000    0.000 __init__.py:786(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3465(parseImpl)
        4    0.000    0.000    0.000    0.000 rcsetup.py:252(validate_backend)
        1    0.000    0.000    0.000    0.000 npytypes.py:418(Array)
        1    0.000    0.000    0.000    0.000 scalars.py:30(Integer)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1288(addParseAction)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
       23    0.000    0.000    0.000    0.000 interpreter.py:43(__init__)
       71    0.000    0.000    0.000    0.000 base.py:1220(__init__)
       43    0.000    0.000    0.000    0.000 types.py:518(gep)
        1    0.000    0.000    0.000    0.000 ticker.py:1933(MaxNLocator)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:857(_find_arraycall)
        1    0.000    0.000    0.000    0.000 functions.py:240(BaseFunction)
       59    0.000    0.000    0.000    0.000 instructions.py:684(<listcomp>)
        3    0.000    0.000    0.000    0.000 misc.py:161(__init__)
       65    0.000    0.000    0.000    0.000 values.py:943(entry_basic_block)
      257    0.000    0.000    0.000    0.000 ffi.py:332(_dispose)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 transforms.py:2163(_BlendedMixin)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
        1    0.000    0.000    0.000    0.000 cgutils.py:450(is_null)
       73    0.000    0.000    0.000    0.000 _utils.py:64(set_metadata)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:194(_add_array_type)
       16    0.000    0.000    0.000    0.000 functools.py:89(_gt_from_lt)
        1    0.000    0.000    0.000    0.000 codegen.py:1065(JitEngine)
        1    0.000    0.000    0.000    0.000 imputils.py:300(RefType)
       12    0.000    0.000    0.000    0.000 values.py:685(_get_reference)
        1    0.000    0.000    0.000    0.000 executionengine.py:65(get_global_value_address)
        1    0.000    0.000    0.000    0.000 machar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iterators.py:74(ZipType)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1196(OffsetImage)
       37    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
      132    0.000    0.000    0.000    0.000 types.py:105(_to_string)
       53    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
      179    0.000    0.000    0.000    0.000 byteflow.py:1216(get_identity)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        2    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:274(PassTimingsCollection)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
       51    0.000    0.000    0.000    0.000 linalg.py:472(_unary_dispatcher)
        2    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
      225    0.000    0.000    0.000    0.000 {method 'with_traceback' of 'BaseException' objects}
        1    0.000    0.000    0.000    0.000 descriptors.py:1(<module>)
        8    0.000    0.000    0.000    0.000 ir.py:428(build_tuple)
        1    0.000    0.000    0.000    0.000 builtins.py:298(<listcomp>)
        3    0.000    0.000    0.000    0.000 imputils.py:79(decorate)
       12    0.000    0.000    0.000    0.000 builtins.py:437(generic)
       44    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
        1    0.000    0.000    0.000    0.000 colors.py:1991(LightSource)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        1    0.000    0.000    0.000    0.000 fnmatch.py:80(translate)
       42    0.000    0.000    0.000    0.000 compiler_machinery.py:32(__init__)
        3    0.000    0.000    0.000    0.000 contextlib.py:509(_push_cm_exit)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:13(CMath_unary)
        8    0.000    0.000    0.000    0.000 interpreter.py:623(get_global_value)
        2    0.000    0.000    0.000    0.000 ir_utils.py:2134(warn_deprecated)
      137    0.000    0.000    0.000    0.000 values.py:939(module)
       19    0.000    0.000    0.000    0.000 pyparsing.py:4017(__str__)
        1    0.000    0.000    0.000    0.000 text.py:1401(_AnnotationBase)
      108    0.000    0.000    0.000    0.000 patches.py:2170(<genexpr>)
        1    0.000    0.000    0.000    0.000 functions.py:591(ExternalFunctionPointer)
       15    0.000    0.000    0.000    0.000 functions.py:681(__init__)
        1    0.000    0.000    0.000    0.000 dispatcher.py:339(add_overload)
        1    0.000    0.000    0.000    0.000 __init__.py:167(get_supported_platform)
        1    0.000    0.000    0.000    0.000 transforms.py:2341(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 colors.py:1382(CenteredNorm)
        2    0.000    0.000    0.000    0.000 os.py:683(__setitem__)
      234    0.000    0.000    0.000    0.000 byteflow.py:1284(has_terminated)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1172(borrow_none)
      130    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2928(_prod_dispatcher)
        1    0.000    0.000    0.000    0.000 caching.py:460(IndexDataCacheFile)
        1    0.000    0.000    0.000    0.000 ticker.py:2586(LogitLocator)
        1    0.000    0.000    0.000    0.000 transforms.py:81(TransformNode)
      100    0.000    0.000    0.000    0.000 compiler_machinery.py:276(debug_print)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:166(PassManager)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       27    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 unicode_support.py:608(_PY_CTF_LB)
        1    0.000    0.000    0.000    0.000 patches.py:2236(_Base)
      148    0.000    0.000    0.000    0.000 values.py:1030(dereferenceable)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:10(Gcf)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
       86    0.000    0.000    0.000    0.000 npydecl.py:329(typing_class)
       30    0.000    0.000    0.000    0.000 typing_extensions.py:624(__hash__)
        5    0.000    0.000    0.000    0.000 models.py:356(__init__)
       18    0.000    0.000    0.000    0.000 core.py:97(void)
        1    0.000    0.000    0.000    0.000 patches.py:632(Shadow)
        1    0.000    0.000    0.000    0.000 datetime.py:2185(timezone)
       18    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
        1    0.000    0.000    0.000    0.000 _decomp_cossin.py:1(<module>)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
        9    0.000    0.000    0.000    0.000 _internal.py:835(<genexpr>)
        2    0.000    0.000    0.000    0.000 byteflow.py:654(op_RAISE_VARARGS)
        1    0.000    0.000    0.000    0.000 typeddict.py:81(Dict)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1312(get_null_object)
      109    0.000    0.000    0.000    0.000 templates.py:54(recvr)
        7    0.000    0.000    0.000    0.000 ir.py:533(phi)
      148    0.000    0.000    0.000    0.000 values.py:1039(dereferenceable_or_null)
       16    0.000    0.000    0.000    0.000 listdecl.py:140(generic)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
        6    0.000    0.000    0.000    0.000 typeinfer.py:1482(typeof_arg)
        1    0.000    0.000    0.000    0.000 ImageMode.py:1(<module>)
       77    0.000    0.000    0.000    0.000 enum.py:801(value)
        8    0.000    0.000    0.000    0.000 dataclasses.py:824(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 models.py:363(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:455(WarningsFixer)
       50    0.000    0.000    0.000    0.000 targetconfig.py:201(is_set)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1643(postParse)
        1    0.000    0.000    0.000    0.000 Image.py:3286(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 legendre.py:1618(Legendre)
        1    0.000    0.000    0.000    0.000 cpu.py:111(call_conv)
        1    0.000    0.000    0.000    0.000 randomdecl.py:139(Random_randrange)
        1    0.000    0.000    0.000    0.000 _index.py:1(<module>)
       21    0.000    0.000    0.000    0.000 inline_closurecall.py:156(_inline_reduction)
       90    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        8    0.000    0.000    0.000    0.000 controlflow.py:78(_non_empty_items)
     28/2    0.000    0.000    0.000    0.000 controlflow.py:638(_dfs_rec)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4781(<genexpr>)
        2    0.000    0.000    0.000    0.000 byteflow.py:287(op_NOP)
        1    0.000    0.000    0.000    0.000 transforms.py:2535(BboxTransform)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4096(Or)
        1    0.000    0.000    0.000    0.000 builtins.py:205(BinOpMod)
        1    0.000    0.000    0.000    0.000 builtins.py:762(SliceAttribute)
        1    0.000    0.000    0.000    0.000 function_type.py:181(CompileResultWAP)
        1    0.000    0.000    0.000    0.000 __init__.py:377(get_build_platform)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
       10    0.000    0.000    0.000    0.000 types.py:547(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
        1    0.000    0.000    0.000    0.000 builtins.py:251(BinOpPower)
       21    0.000    0.000    0.000    0.000 imputils.py:115(decorate)
        1    0.000    0.000    0.000    0.000 scale.py:260(LogScale)
        1    0.000    0.000    0.000    0.000 passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 plistlib.py:77(UID)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:10(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(Token)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3805(StringEnd)
        2    0.000    0.000    0.000    0.000 dataclasses.py:572(<listcomp>)
       52    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 builtins.py:219(<listcomp>)
      124    0.000    0.000    0.000    0.000 types.py:70(wrap_constant_value)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       39    0.000    0.000    0.000    0.000 models.py:532(get_value_type)
       82    0.000    0.000    0.000    0.000 scalars.py:49(__lt__)
      132    0.000    0.000    0.000    0.000 value.py:119(is_global)
      139    0.000    0.000    0.000    0.000 pyparsing.py:3543(<genexpr>)
        1    0.000    0.000    0.000    0.000 _dok.py:23(dok_matrix)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3670(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
       41    0.000    0.000    0.000    0.000 typing.py:705(__eq__)
        1    0.000    0.000    0.000    0.000 function_type.py:150(WrapperAddressProtocol)
       46    0.000    0.000    0.000    0.000 types.py:440(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1970(Wm)
        1    0.000    0.000    0.000    0.000 dataflow.py:796(BlockInfo)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1116(LogitFormatter)
        1    0.000    0.000    0.000    0.000 selectors.py:81(BaseSelector)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:434(__exit__)
        6    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:44(Cmath_log)
        1    0.000    0.000    0.000    0.000 builtins.py:402(OrderedCmpOp)
        5    0.000    0.000    0.000    0.000 cgutils.py:464(if_likely)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 scale.py:504(LogitScale)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
       50    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 Image.py:3116(register_open)
        4    0.000    0.000    0.000    0.000 event.py:296(install_listener)
        1    0.000    0.000    0.000    0.000 builtins.py:409(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 builtins.py:239(BinOpFloorDiv)
       71    0.000    0.000    0.000    0.000 pyparsing.py:2441(leaveWhitespace)
        4    0.000    0.000    0.000    0.000 contextlib.py:514(_push_exit_callback)
        2    0.000    0.000    0.000    0.000 unicode.py:1834(gen_isAlX)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 datetime.py:762(date)
        1    0.000    0.000    0.000    0.000 interpreter.py:1568(op_JUMP_FORWARD)
        4    0.000    0.000    0.000    0.000 types.py:215(__new)
        1    0.000    0.000    0.000    0.000 messagebox.py:1(<module>)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 byteflow.py:1175(State)
       11    0.000    0.000    0.000    0.000 removerefctpass.py:18(visit_Call)
        1    0.000    0.000    0.000    0.000 legend_handler.py:47(HandlerBase)
        1    0.000    0.000    0.000    0.000 text.py:1597(Annotation)
        8    0.000    0.000    0.000    0.000 rrule.py:76(<genexpr>)
        1    0.000    0.000    0.000    0.000 _enums.py:17(_AutoStringNameEnum)
        1    0.000    0.000    0.000    0.000 tempfile.py:800(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 backend_bases.py:149(RendererBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        1    0.000    0.000    0.000    0.000 pylowering.py:67(PyLower)
        1    0.000    0.000    0.000    0.000 errors.py:188(__init__)
       92    0.000    0.000    0.000    0.000 __init__.py:2608(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 dispatcher.py:1062(_get_dispatcher_for_current_target)
        3    0.000    0.000    0.000    0.000 pyparsing.py:433(__delitem__)
        1    0.000    0.000    0.000    0.000 table.py:237(Table)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4928(__init__)
       19    0.000    0.000    0.000    0.000 ir.py:843(__str__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1068(poly1d)
        1    0.000    0.000    0.000    0.000 axis.py:2275(YAxis)
        1    0.000    0.000    0.000    0.000 _parser.py:247(parserinfo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3987(And)
        1    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
        4    0.000    0.000    0.000    0.000 codegen.py:1058(_proxy)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:28(CompilerPass)
        1    0.000    0.000    0.000    0.000 numbers.py:325(int_sgt_impl)
        1    0.000    0.000    0.000    0.000 numbers.py:388(int_shr_impl)
       95    0.000    0.000    0.000    0.000 pyparsing.py:285(<genexpr>)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
       24    0.000    0.000    0.000    0.000 arrayobj.py:460(<genexpr>)
        1    0.000    0.000    0.000    0.000 context.py:131(BaseContext)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
       15    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 lowering.py:333(Lower)
        1    0.000    0.000    0.000    0.000 overload_glue.py:187(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
        2    0.000    0.000    0.000    0.000 dataclasses.py:227(_recursive_repr)
        1    0.000    0.000    0.000    0.000 dictobject.py:53(DKIX)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 legend_handler.py:450(HandlerRegularPolyCollection)
       20    0.000    0.000    0.000    0.000 platform.py:940(machine)
        1    0.000    0.000    0.000    0.000 pathlib.py:112(_WindowsFlavour)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        1    0.000    0.000    0.000    0.000 typeinfer.py:955(TypeInferer)
       37    0.000    0.000    0.000    0.000 ir.py:953(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        2    0.000    0.000    0.000    0.000 instructions.py:831(__init__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:668(<listcomp>)
       12    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        4    0.000    0.000    0.000    0.000 deprecation.py:160(__get__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:547(<dictcomp>)
        1    0.000    0.000    0.000    0.000 parfor.py:665(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1729(_SpecialForm)
        1    0.000    0.000    0.000    0.000 collections.py:1372(LineCollection)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        2    0.000    0.000    0.000    0.000 interpreter.py:321(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:396(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:291(<listcomp>)
       51    0.000    0.000    0.000    0.000 numeric.py:72(_zeros_like_dispatcher)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       27    0.000    0.000    0.000    0.000 compiler_machinery.py:225(parse)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 patches.py:2125(_Style)
        1    0.000    0.000    0.000    0.000 ticker.py:1665(IndexLocator)
        1    0.000    0.000    0.000    0.000 numbers.py:427(int_negate_impl)
        1    0.000    0.000    0.000    0.000 dispatcher.py:237(_DispatcherBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1056(TimerBase)
        1    0.000    0.000    0.000    0.000 artist.py:66(_finalize_rasterization)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1441(tryParse)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:223(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 codegen.py:519(CodeLibrary)
        2    0.000    0.000    0.000    0.000 nrt.py:66(library)
       42    0.000    0.000    0.000    0.000 version.py:500(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:703(ToolZoom)
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:400(int_and_impl)
        1    0.000    0.000    0.000    0.000 builder.py:1006(cmpxchg)
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 __init__.py:271(LogRecord)
       16    0.000    0.000    0.000    0.000 inline_closurecall.py:1460(__init__)
       91    0.000    0.000    0.000    0.000 utils.py:238(top)
        3    0.000    0.000    0.000    0.000 deprecation.py:442(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1420(Logger)
        1    0.000    0.000    0.000    0.000 builtins.py:45(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:51(Slice)
        1    0.000    0.000    0.000    0.000 art3d.py:160(Line3D)
       42    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
        1    0.000    0.000    0.000    0.000 py3k.py:88(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 interpreter.py:1513(op_BINARY_AND)
      257    0.000    0.000    0.000    0.000 byteflow.py:1542(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:410(<listcomp>)
       23    0.000    0.000    0.000    0.000 interpreter.py:607(_insert_outgoing_phis)
       11    0.000    0.000    0.000    0.000 registry.py:101(__setitem__)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
       14    0.000    0.000    0.000    0.000 re.py:269(escape)
       50    0.000    0.000    0.000    0.000 controlflow.py:132(set_entry_point)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4214(copy)
        1    0.000    0.000    0.000    0.000 base.py:807(get_struct_type)
        1    0.000    0.000    0.000    0.000 caching.py:49(_Cache)
       54    0.000    0.000    0.000    0.000 imputils.py:95(lower_cast)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 debuginfo.py:86(DIBuilder)
        8    0.000    0.000    0.000    0.000 containers.py:223(types)
        1    0.000    0.000    0.000    0.000 __init__.py:3190(Listbox)
        8    0.000    0.000    0.000    0.000 pprint.py:107(__init__)
        2    0.000    0.000    0.000    0.000 arrayprint.py:465(decorating_function)
        1    0.000    0.000    0.000    0.000 context.py:6(NRTContext)
        4    0.000    0.000    0.000    0.000 templates.py:62(replace)
