LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.290, Time: 0.822737 s
         7611040 function calls (7348788 primitive calls) in 6.810 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       33    0.000    0.000    0.000    0.000 module.py:110(get_named_metadata)
        1    0.000    0.000    0.000    0.000 quiver.py:910(Barbs)
        1    0.000    0.000    0.000    0.000 _manylinux.py:15(_ELFFileHeader)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
       31    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 codegen.py:1058(_proxy)
       33    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
        1    0.000    0.000    0.000    0.000 numbers.py:388(int_shr_impl)
        1    0.000    0.000    0.000    0.000 sysconfig.py:202(is_python_build)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 patches.py:1801(Circle)
       42    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        6    0.000    0.000    0.000    0.000 arraydecl.py:347(resolve_item)
        1    0.000    0.000    0.000    0.000 builtins.py:217(BinOpTrueDiv)
        1    0.000    0.000    0.000    0.000 models.py:179(BooleanModel)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        4    0.000    0.000    0.000    0.000 rcsetup.py:252(validate_backend)
       92    0.000    0.000    0.000    0.000 __init__.py:2608(_reload_version)
        6    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
       34    0.000    0.000    0.000    0.000 parfor.py:701(has_setup)
        4    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4214(copy)
        1    0.000    0.000    0.000    0.000 tempfile.py:800(SpooledTemporaryFile)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
       33    0.000    0.000    0.000    0.000 nrt.py:53(_init_guard)
       33    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:760(descr)
       14    0.000    0.000    0.000    0.000 ir.py:721(__str__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:433(__delitem__)
       11    0.000    0.000    0.000    0.000 registry.py:101(__setitem__)
        1    0.000    0.000    0.000    0.000 geo.py:14(GeoAxes)
       68    0.000    0.000    0.000    0.000 codegen.py:554(name)
        6    0.000    0.000    0.000    0.000 overload_glue.py:227(flush_deferred_lowering)
        1    0.000    0.000    0.000    0.000 interpreter.py:1513(op_BINARY_AND)
       15    0.000    0.000    0.000    0.000 deprecation.py:241(__init__)
       27    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 models.py:1201(__init__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:185(_is_python_source_dir)
        8    0.000    0.000    0.000    0.000 rcsetup.py:215(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 builtins.py:51(Slice)
        8    0.000    0.000    0.000    0.000 pyparsing.py:668(<listcomp>)
        1    0.000    0.000    0.000    0.000 subprocess.py:702(Popen)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
        1    0.000    0.000    0.000    0.000 axis3d.py:35(Axis)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6929(TestParseResultsAsserts)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        1    0.000    0.000    0.000    0.000 numbers.py:1191(int_as_bool)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1729(_SpecialForm)
        1    0.000    0.000    0.000    0.000 passmanagers.py:139(add_cfg_simplification_pass)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1643(postParse)
       43    0.000    0.000    0.000    0.000 __init__.py:1799(_str_equal)
       65    0.000    0.000    0.000    0.000 models.py:502(inner_models)
       42    0.000    0.000    0.000    0.000 funcdesc.py:109(llvm_func_name)
        1    0.000    0.000    0.000    0.000 image.py:216(_ImageBase)
        2    0.000    0.000    0.000    0.000 platform.py:991(_sys_version)
        2    0.000    0.000    0.000    0.000 arrayprint.py:465(decorating_function)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3508(__str__)
        8    0.000    0.000    0.000    0.000 overload_glue.py:45(<listcomp>)
       33    0.000    0.000    0.000    0.000 typeinfer.py:136(__init__)
        1    0.000    0.000    0.000    0.000 dataflow.py:10(DataFlowAnalysis)
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:131(geterr)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1092(ArrayAnalysis)
        1    0.000    0.000    0.000    0.000 __init__.py:291(<listcomp>)
       21    0.000    0.000    0.000    0.000 templates.py:1206(MethodTemplate)
       36    0.000    0.000    0.000    0.000 containers.py:319(<genexpr>)
       36    0.000    0.000    0.000    0.000 arraydecl.py:263(resolve_size)
        1    0.000    0.000    0.000    0.000 _pep440.py:285(Version)
       55    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
      109    0.000    0.000    0.000    0.000 errors.py:199(filename)
        9    0.000    0.000    0.000    0.000 deprecation.py:466(deprecate_method_override)
       14    0.000    0.000    0.000    0.000 re.py:269(escape)
        2    0.000    0.000    0.000    0.000 npytypes.py:349(indexers)
        2    0.000    0.000    0.000    0.000 instructions.py:831(__init__)
        6    0.000    0.000    0.000    0.000 containers.py:203(<listcomp>)
       11    0.000    0.000    0.000    0.000 dataclasses.py:448(_field_init)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 registry.py:33(_toplevel_typing_context)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2376(__init__)
        1    0.000    0.000    0.000    0.000 dictobject.py:53(DKIX)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
       39    0.000    0.000    0.000    0.000 cpu_options.py:147(is_never_inline)
       33    0.000    0.000    0.000    0.000 byteflow.py:1461(__init__)
        7    0.000    0.000    0.000    0.000 common.py:28(__init__)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 transforms.py:1895(Affine2D)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:121(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _util.py:398(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
       33    0.000    0.000    0.000    0.000 typeinfer.py:1234(<dictcomp>)
       94    0.000    0.000    0.000    0.000 dispatcher.py:108(normal_handler)
        1    0.000    0.000    0.000    0.000 _base.py:60(spmatrix)
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 _decomp_cossin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:169(BinOp)
        2    0.000    0.000    0.000    0.000 targetconfig.py:125(find_options)
       21    0.000    0.000    0.000    0.000 cgutils.py:242(_get_be_type)
        8    0.000    0.000    0.000    0.000 __init__.py:1569(_parents)
        3    0.000    0.000    0.000    0.000 npydecl.py:462(parse_dtype)
       33    0.000    0.000    0.000    0.000 utils.py:365(__len__)
        1    0.000    0.000    0.000    0.000 byteflow.py:265(TraceRunner)
        2    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        2    0.000    0.000    0.000    0.000 _dtype.py:307(_name_includes_bit_suffix)
       31    0.000    0.000    0.000    0.000 inspect.py:209(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 sysconfig.py:712(get_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1970(Wm)
        1    0.000    0.000    0.000    0.000 text.py:1597(Annotation)
       12    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:628(<dictcomp>)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
       63    0.000    0.000    0.000    0.000 typing.py:219(<listcomp>)
       33    0.000    0.000    0.000    0.000 typeinfer.py:908(set_context)
       10    0.000    0.000    0.000    0.000 pyparsing.py:644(__getattr__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:71(_from_ctypes_scalar)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        1    0.000    0.000    0.000    0.000 patches.py:1132(Wedge)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2835(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3761(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3808(__init__)
       46    0.000    0.000    0.000    0.000 functools.py:952(__set_name__)
        1    0.000    0.000    0.000    0.000 cpu.py:34(CPUContext)
       95    0.000    0.000    0.000    0.000 pyparsing.py:203(<genexpr>)
       80    0.000    0.000    0.000    0.000 contextlib.py:530(__enter__)
       33    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 _decomp_svd.py:1(<module>)
        5    0.000    0.000    0.000    0.000 byteflow.py:822(<listcomp>)
       11    0.000    0.000    0.000    0.000 dataclasses.py:367(field)
        6    0.000    0.000    0.000    0.000 builtins.py:459(bool_none)
        2    0.000    0.000    0.000    0.000 blas.py:376(_memoize_get_funcs)
        1    0.000    0.000    0.000    0.000 npydecl.py:347(<listcomp>)
       14    0.000    0.000    0.000    0.000 byteflow.py:1317(get_tos)
       13    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
        2    0.000    0.000    0.000    0.000 sysconfig.py:293(get_default_scheme)
        1    0.000    0.000    0.000    0.000 collections.py:1859(TriMesh)
        8    0.000    0.000    0.000    0.000 pyparsing.py:1788(clear)
        5    0.000    0.000    0.000    0.000 datetime.py:397(_check_time_fields)
        1    0.000    0.000    0.000    0.000 executionengine.py:117(target_data)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:225(BinOpTrueDiv)
       25    0.000    0.000    0.000    0.000 containers.py:223(types)
        2    0.000    0.000    0.000    0.000 rcsetup.py:259(_validate_toolbar)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 patches.py:1455(CirclePolygon)
        1    0.000    0.000    0.000    0.000 mathdecl.py:115(Math_gcd)
       20    0.000    0.000    0.000    0.000 codegen.py:547(codegen)
        4    0.000    0.000    0.000    0.000 analysis.py:360(prune_by_predicate)
       18    0.000    0.000    0.000    0.000 npyfuncs.py:40(<genexpr>)
       14    0.000    0.000    0.000    0.000 __init__.py:3250(<genexpr>)
        1    0.000    0.000    0.000    0.000 interpreter.py:1853(op_LOAD_ASSERTION_ERROR)
        1    0.000    0.000    0.000    0.000 _parser.py:1379(_result)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
       18    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
        1    0.000    0.000    0.000    0.000 nrt.py:15(_Runtime)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1972(__xor__)
        2    0.000    0.000    0.000    0.000 utils.py:442(runonce)
        1    0.000    0.000    0.000    0.000 __init__.py:4199(Spinbox)
       14    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 ir.py:412(unary)
        2    0.000    0.000    0.000    0.000 sysconfig.py:283(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1649(HermiteE)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 npytypes.py:534(ArrayFlags)
        5    0.000    0.000    0.000    0.000 __init__.py:214(<dictcomp>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1993(Chebyshev)
        1    0.000    0.000    0.000    0.000 hashing.py:460(_Py_HashSecret_t)
       21    0.000    0.000    0.000    0.000 typeinfer.py:234(__init__)
       66    0.000    0.000    0.000    0.000 controlflow.py:284(dead_nodes)
        1    0.000    0.000    0.000    0.000 ffi.py:49(__init__)
        1    0.000    0.000    0.000    0.000 common.py:39(EntitiesForbidden)
        1    0.000    0.000    0.000    0.000 laguerre.py:1605(Laguerre)
        2    0.000    0.000    0.000    0.000 typing.py:2249(<dictcomp>)
       16    0.000    0.000    0.000    0.000 controlflow.py:702(<lambda>)
       78    0.000    0.000    0.000    0.000 context.py:148(init)
       15    0.000    0.000    0.000    0.000 castgraph.py:36(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1161(LockableBbox)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 extending.py:312(_Intrinsic)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6716(unicode_set)
       17    0.000    0.000    0.000    0.000 base.py:199(enable_boundscheck)
        1    0.000    0.000    0.000    0.000 ffi.py:221(OutputString)
        1    0.000    0.000    0.000    0.000 font_manager.py:1028(FontManager)
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
       38    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       32    0.000    0.000    0.000    0.000 __init__.py:1810(_str_lower_equal)
       34    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:61(<genexpr>)
        2    0.000    0.000    0.000    0.000 selectors.py:584(_can_use)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       80    0.000    0.000    0.000    0.000 event.py:270(duration)
       11    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1866(enablePackrat)
        1    0.000    0.000    0.000    0.000 environment.py:7(Environment)
       78    0.000    0.000    0.000    0.000 pyparsing.py:2052(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:720(NumberAttribute)
       15    0.000    0.000    0.000    0.000 typing_extensions.py:554(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3945(__str__)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 collections.py:1297(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 pyparsing.py:502(ParseResults)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
        4    0.000    0.000    0.000    0.000 extending.py:24(type_callable)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2991(__init__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3061(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:1305(rruleset)
        1    0.000    0.000    0.000    0.000 colors.py:553(Colormap)
        1    0.000    0.000    0.000    0.000 builtins.py:706(BooleanAttribute)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 hermite.py:1657(Hermite)
       20    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        1    0.000    0.000    0.000    0.000 cmathdecl.py:13(CMath_unary)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        4    0.000    0.000    0.000    0.000 arraydecl.py:541(generic)
        1    0.000    0.000    0.000    0.000 art3d.py:74(Text3D)
       11    0.000    0.000    0.000    0.000 dataclasses.py:653(_is_initvar)
        2    0.000    0.000    0.000    0.000 _util.py:191(__init__)
       65    0.000    0.000    0.000    0.000 controlflow.py:168(immediate_dominators)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3368(And)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
       11    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
        7    0.000    0.000    0.000    0.000 posixpath.py:100(split)
        1    0.000    0.000    0.000    0.000 value.py:77(ValueRef)
        7    0.000    0.000    0.000    0.000 array_exprs.py:368(<genexpr>)
       34    0.000    0.000    0.000    0.000 codegen.py:1046(<listcomp>)
       52    0.000    0.000    0.000    0.000 models.py:717(inner_models)
       44    0.000    0.000    0.000    0.000 templates.py:1186(bound_function)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
       10    0.000    0.000    0.000    0.000 pyparsing.py:2963(__str__)
        1    0.000    0.000    0.000    0.000 patches.py:899(PathPatch)
        1    0.000    0.000    0.000    0.000 threading.py:986(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 datetime.py:442(timedelta)
       36    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
        1    0.000    0.000    0.000    0.000 numbers.py:567(_implement_bitwise_operators)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:44(Cmath_log)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3458(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:563(Stack)
        1    0.000    0.000    0.000    0.000 legendre.py:1618(Legendre)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:512(<lambda>)
        2    0.000    0.000    0.000    0.000 targetconfig.py:129(<dictcomp>)
       12    0.000    0.000    0.000    0.000 instructions.py:268(add_case)
        1    0.000    0.000    0.000    0.000 quiver.py:209(QuiverKey)
       45    0.000    0.000    0.000    0.000 numbers.py:1186(bool_as_bool)
       42    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
        1    0.000    0.000    0.000    0.000 transforms.py:2163(_BlendedMixin)
       13    0.000    0.000    0.000    0.000 interpreter.py:633(get_closure_value)
        1    0.000    0.000    0.000    0.000 cloudpickle_fast.py:482(CloudPickler)
       20    0.000    0.000    0.000    0.000 containers.py:239(mangling_args)
       20    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        7    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 cffiimpl.py:1(<module>)
       28    0.000    0.000    0.000    0.000 scalars.py:25(parse_integer_signed)
        4    0.000    0.000    0.000    0.000 types.py:215(__new)
        2    0.000    0.000    0.000    0.000 sysconfig.py:251(_get_preferred_schemes)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3622(__str__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:149(_set_up_aliases)
       55    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 listobj.py:175(value)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
        2    0.000    0.000    0.000    0.000 builtins.py:968(generic)
        5    0.000    0.000    0.000    0.000 registry.py:88(__init__)
        3    0.000    0.000    0.000    0.000 scalars.py:89(can_convert_to)
        5    0.000    0.000    0.000    0.000 ir.py:606(__init__)
        1    0.000    0.000    0.000    0.000 art3d.py:160(Line3D)
        1    0.000    0.000    0.000    0.000 dviread.py:773(PsfontsMap)
        1    0.000    0.000    0.000    0.000 ticker.py:383(ScalarFormatter)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
        1    0.000    0.000    0.000    0.000 _decomp_lu.py:1(<module>)
       33    0.000    0.000    0.000    0.000 functions.py:645(key)
       79    0.000    0.000    0.000    0.000 iterators.py:69(key)
       73    0.000    0.000    0.000    0.000 debuginfo.py:66(mark_variable)
        1    0.000    0.000    0.000    0.000 targets.py:202(name)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
       13    0.000    0.000    0.000    0.000 npydecl.py:428(<genexpr>)
       33    0.000    0.000    0.000    0.000 transforms.py:594(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1386(get_resource_filename)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3127(ndim)
        1    0.000    0.000    0.000    0.000 parse.py:155(_NetlocResultMixinBase)
       20    0.000    0.000    0.000    0.000 codegen.py:621(enable_object_caching)
       68    0.000    0.000    0.000    0.000 typeinfer.py:1752(propagate_finished)
       17    0.000    0.000    0.000    0.000 ir.py:1251(clear)
        1    0.000    0.000    0.000    0.000 __init__.py:194(<dictcomp>)
       20    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 lowering.py:1307(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:647(StixFonts)
        1    0.000    0.000    0.000    0.000 transforms.py:2341(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 tempfile.py:944(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
       21    0.000    0.000    0.000    0.000 numbers.py:19(_int_arith_flags)
        1    0.000    0.000    0.000    0.000 randomdecl.py:207(Numpy_normal)
       42    0.000    0.000    0.000    0.000 models.py:185(get_value_type)
        5    0.000    0.000    0.000    0.000 cgutils.py:245(_cast_member_to_value)
        2    0.000    0.000    0.000    0.000 ir.py:480(exhaust_iter)
        1    0.000    0.000    0.000    0.000 filedialog.py:33(FileDialog)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4680(stopOn)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        8    0.000    0.000    0.000    0.000 rrule.py:76(<genexpr>)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
        1    0.000    0.000    0.000    0.000 bufproto.py:1(<module>)
       21    0.000    0.000    0.000    0.000 imputils.py:115(decorate)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1933(MaxNLocator)
        1    0.000    0.000    0.000    0.000 colors.py:1107(Normalize)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        5    0.000    0.000    0.000    0.000 callconv.py:39(_const_int)
        1    0.000    0.000    0.000    0.000 dispatcher.py:763(_MemoMixin)
        4    0.000    0.000    0.000    0.000 types.py:145(intrinsic_name)
        1    0.000    0.000    0.000    0.000 collections.py:1723(EllipseCollection)
        2    0.000    0.000    0.000    0.000 dataclasses.py:572(<listcomp>)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fe3a1f21ab0}
       13    0.000    0.000    0.000    0.000 dispatcher.py:1322(<genexpr>)
       52    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:292(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 byteflow.py:1144(op_LOAD_ASSERTION_ERROR)
        1    0.000    0.000    0.000    0.000 __init__.py:2574(Distribution)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
       31    0.000    0.000    0.000    0.000 inspect.py:404(isbuiltin)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:274(PassTimingsCollection)
        1    0.000    0.000    0.000    0.000 base.py:536(get_constant_null)
        4    0.000    0.000    0.000    0.000 analysis.py:597(rewrite_statement)
        6    0.000    0.000    0.000    0.000 __init__.py:101(<lambda>)
       11    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:84(_convert)
       33    0.000    0.000    0.000    0.000 codegen.py:543(recorded_timings)
       40    0.000    0.000    0.000    0.000 models.py:450(get_data_type)
       18    0.000    0.000    0.000    0.000 imputils.py:260(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:10(PassManagerBuilder)
        7    0.000    0.000    0.000    0.000 __init__.py:2366(_is_egg_path)
        1    0.000    0.000    0.000    0.000 _compressed.py:23(_cs_matrix)
        1    0.000    0.000    0.000    0.000 threading.py:816(Thread)
       65    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 cmathdecl.py:32(CMath_predicate)
       35    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:391(_fields_in_init_order)
        3    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        2    0.000    0.000    0.000    0.000 builder.py:115(wrap)
        1    0.000    0.000    0.000    0.000 calendar.py:52(_localized_month)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:2256(_make_class_factory)
        2    0.000    0.000    0.000    0.000 core.py:2948(_update_from)
        1    0.000    0.000    0.000    0.000 decomp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:166(PassManager)
        1    0.000    0.000    0.000    0.000 executionengine.py:48(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1567(resetCache)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:440(_setdef)
        7    0.000    0.000    0.000    0.000 arrayobj.py:2787(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 axis.py:2275(YAxis)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
       46    0.000    0.000    0.000    0.000 deprecation.py:176(__set_name__)
        2    0.000    0.000    0.000    0.000 transforms.py:311(replace_target)
       16    0.000    0.000    0.000    0.000 _internal.py:863(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 randomdecl.py:128(Random_randint)
        4    0.000    0.000    0.000    0.000 arraydecl.py:574(generic)
       14    0.000    0.000    0.000    0.000 typeinfer.py:420(__init__)
        2    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       41    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 randomdecl.py:139(Random_randrange)
        1    0.000    0.000    0.000    0.000 randomdecl.py:294(Random_triangular)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
       68    0.000    0.000    0.000    0.000 typeinfer.py:1749(propagate_started)
        1    0.000    0.000    0.000    0.000 models.py:934(RecordModel)
        1    0.000    0.000    0.000    0.000 npytypes.py:295(NumpyNdIterType)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3841(__str__)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
